Module,SourceDatabaseName,Name,FacilityType,BillingType,InspectionDate,Type,FollowupInspectionRequired,NextInspection,NumCritical,NumNonCritical,NumRepeat,TotHazardRating
Food,St. Louis EHS Live,Muddy Show Me's Inc,Temp Stands,Temporary Food Permit,20140704,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Jay B's Landing,Temp Stands,Temp Stands,20140704,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Good Time Charlies,Temp Stands,Temp Stands,20140704,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Family Foods,Temporary,Temporary Food Permit,20140704,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Bayou Seasoning & Catering,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Family Foods & Concessions,TRUCK - PREP,Low Complexity,20140705,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Pit Stop Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Nitro Hog,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Russo's Catering,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Panera Inc,RESTAURANT,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Scimeca's Italian Sausage,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Pit Stop Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Pit Stop Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Pit Stop Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Pit Stop Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Pit Stop Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Ms Peggy's Food Service,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Pit Stop Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sleddog's Party Dogs Llc,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Straub's Market,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sunshine Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Cheshire,Temp Stands,Temp Stands,20140705,Pre-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Sunshine Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sunshine Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Panera Inc,RESTAURANT,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kelly's Catering,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Ms Peggy's Food Service,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lakeside Concession,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Trans Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Panera Inc,RESTAURANT,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Fair St Louis Foundation,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Dennis Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Missouri Athletic Club,RESTAURANT,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Nitro Hog,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Amira Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Pit Stop Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Trans Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Scimeca's Italian Sausage,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kindle Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Pit Stop Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Great Lakes Italian Ice,Temp Stands,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Pit Stop Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lakeside Concession,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Family Foods,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Ms Peggy's Food Service,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Good Time Charlies,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Festi Cafe,Temp Stands,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kelly's Catering,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Bayou Seasoning & Catering,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Pit Stop Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Dennis Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Missouri Athletic Club,RESTAURANT,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Bayou Seasoning & Catering,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Amira Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Dennis Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Dennis Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Family Foods,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Pit Stop Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Pit Stop Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Panera Inc,RESTAURANT,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Cheshire,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Dennis Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Pit Stop Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Dennis Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Bayou Seasoning & Catering,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lakeside Concession,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Russo's Catering,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Straub's Market,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sunshine Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Family Foods,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kelly's Catering,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Benton Park Neighborhood Association,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Marco's Catering,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Panera Inc,RESTAURANT,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Ms Peggy's Food Service,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Fair St Louis Foundation,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sunshine Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sleddog's Party Dogs Llc,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Family Foods,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Dennis Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Bayou Seasoning & Catering,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Dennis Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Great Lakes Italian Ice,Temp Stands,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Family Foods,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Festi Cafe,Temp Stands,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Good Time Charlies,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Family Foods,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lakeside Concession,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kelly's Catering,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Ms Peggy's Food Service,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lakeside Concession,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lakeside Concession,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kindle Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Pit Stop Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kelly's Catering,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sunshine Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Cheshire,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Pit Stop Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Trans Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lakeside Concession,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Straub's Market,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Russo's Catering,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Panera Inc,RESTAURANT,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Panera Inc,RESTAURANT,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Nitro Hog,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Pit Stop Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Panera Inc,RESTAURANT,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Dipping Dots Ice Cream,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Jay B's Landing,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Big Daddy's On The Landing,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Muddy Show Me's Inc,Temp Stands,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Dipping Dots Ice Cream,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Amira Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Fair St Louis Foundation,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Bayou Seasoning & Catering,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Dennis Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Amira Concessions,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kelly's Catering,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lakeside Concession,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Family Foods,Temporary,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Great Lakes Italian Ice,Temp Stands,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Festi Cafe,Temp Stands,Temporary Food Permit,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Good Time Charlies,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kindle Concessions,Temp Stands,Temp Stands,20140705,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Jay B's Landing,Temp Stands,Temp Stands,20140706,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Dipping Dots Ice Cream,Temp Stands,Temp Stands,20140706,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Muddy Show Me's Inc,Temp Stands,Temporary Food Permit,20140706,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Big Daddy's On The Landing,Temporary,Temporary Food Permit,20140706,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Shop N Save Deli & Seafood #60504,CARRYOUT,Medium Complexity,20140707,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,7-Eleven,GROCERY - Limited Prep,Grocery Store,20140707,Routine,No,,0,3,0,97
Food,St. Louis EHS Live,Goodfellow Chop Suey,CARRYOUT,Medium Complexity,20140707,Routine,No,,0,2,1,98
Food,St. Louis EHS Live,Step Above Learning Center,DAYCARE CENTER,Medium Complexity,20140707,Routine,No,,0,1,1,99
Food,St. Louis EHS Live,Mcdonald's,RESTAURANT,Medium Complexity,20140707,Routine,No,,0,3,0,97
Food,St. Louis EHS Live,King Grill,CARRYOUT,Low Complexity,20140707,Routine,Yes,9-Jul-14,3,1,0,92
Food,St. Louis EHS Live,Nasiib Halal Store,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140707,Routine,No,,0,1,1,99
Food,St. Louis EHS Live,The Vine Cafe/Market,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140707,Routine,No,,2,3,1,92
Food,St. Louis EHS Live,Kids Kompany Learning Center,DAYCARE CENTER,Medium Complexity,20140707,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Panda Pavilion,RESTAURANT,High Complexity,20140707,Routine,No,,0,4,4,96
Food,St. Louis EHS Live,Sacred Heart Villa,DAYCARE CENTER,Medium Complexity,20140707,Routine,No,,1,0,0,97
Food,St. Louis EHS Live,Anthonino's Taverna,RESTAURANT,Medium Complexity,20140707,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Dollar Tree #1768,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140707,Routine,No,,0,2,1,98
Food,St. Louis EHS Live,Tavolo V,RESTAURANT,Medium Complexity,20140707,Routine,No,,0,2,1,98
Food,St. Louis EHS Live,Angry Beaver,RESTAURANT,Low Complexity,20140707,Re-inspection,No,,0,2,0,98
Food,St. Louis EHS Live,Donuts Dogs & More,CARRYOUT,Initial Permit Application,20140707,Re-inspection,Yes,20-Aug-14,1,0,0,97
Food,St. Louis EHS Live,Peabody Opera House - Food Service Center #128,RESTAURANT,Medium Complexity,20140707,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Subway #6747,CARRYOUT,Initial Permit Application,20140707,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Sams Bp,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140707,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Nathalie's,RESTAURANT,Medium Complexity,20140707,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Manchester Market,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140707,Routine,No,,1,4,1,94
Food,St. Louis EHS Live,Shop N Save (Bakery),BAKERY,Low Complexity,20140707,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Soft Ice Cream,TRUCK - PREP,Initial Permit Application,20140707,Opening,No,,1,0,0,97
Food,St. Louis EHS Live,Feraro's Jersey Style Pizza,RESTAURANT,Medium Complexity,20140707,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Boy Scout Troop #52,Temporary,Temporary Food Permit,20140707,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Harbor Lights Center,INSTITUTION,Medium Complexity,20140707,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Howard Branch Hs Class A,DAYCARE CENTER,Medium Complexity,20140708,Routine,Yes,15-Jul-14,2,2,1,92
Food,St. Louis EHS Live,Missouri Bar & Grill,RESTAURANT,High Complexity,20140708,Routine,Yes,15-Jul-14,1,3,2,94
Food,St. Louis EHS Live,Blondie's Coffee And Wine Bar,RESTAURANT,Medium Complexity,20140708,Routine,No,,0,3,1,97
Food,St. Louis EHS Live,Marco's Pizza,RESTAURANT,Medium Complexity,20140708,Complaint,Yes,18-Jul-14,1,0,0,97
Food,St. Louis EHS Live,Pizza Hut 4940,CARRYOUT,Medium Complexity,20140708,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Giancarlo's Restaurant,RESTAURANT,Medium Complexity,20140708,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Kenyes Market,CARRYOUT,Initial Permit Application,20140708,Re-inspection,No,,0,7,0,95
Food,St. Louis EHS Live,Martin's Market,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140708,Complaint,No,,0,0,0,100
Food,St. Louis EHS Live,St John Ame Church,CHURCHES,Medium Complexity,20140708,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Failoni's Tavern,RESTAURANT,Medium Complexity,20140708,Routine,Yes,10-Jul-14,1,2,1,95
Food,St. Louis EHS Live,Great Balls Of Snow,TRUCK OR CART - PKG,Low Complexity,20140708,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Bixby's,RESTAURANT,Medium Complexity,20140708,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Thai Gaiyang Cafe,RESTAURANT,High Complexity,20140708,Re-inspection,No,,0,2,2,98
Food,St. Louis EHS Live,Josef Bakery,BAKERY,Low Complexity,20140708,Routine,No,,1,1,0,97
Food,St. Louis EHS Live,Andrews Bayou Ribs Trailer,TRUCK - PREP,Medium Complexity,20140708,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Manchester Market,CARRYOUT,Medium Complexity,20140708,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Broadway Martini Bar,RESTAURANT,Low Complexity,20140708,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Yaquis on Cherokee,CARRYOUT,Initial Permit Application,20140709,Opening,Yes,8-Aug-14,0,0,0,100
Food,St. Louis EHS Live,Go West Mart,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140709,Routine,No,,1,0,0,98
Food,St. Louis EHS Live,Aramark at St Louis University - Griesedieck Hall,CATERER,High Complexity,20140709,Routine,No,,1,5,0,93
Food,St. Louis EHS Live,King Grill,CARRYOUT,Low Complexity,20140709,Re-inspection,No,,0,1,0,99
Food,St. Louis EHS Live,Brothers Diner,RESTAURANT,Medium Complexity,20140709,Routine,Yes,16-Jul-14,1,2,1,95
Food,St. Louis EHS Live,Cathedral Tower,NURSING HOME,High Complexity,20140709,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Cunetto House Of Pasta,RESTAURANT,High Complexity,20140709,Routine,No,,0,7,5,93
Food,St. Louis EHS Live,Circle K #1655,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140709,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Pat's Bar & Grill,RESTAURANT,Low Complexity,20140709,Re-inspection,No,,0,4,4,96
Food,St. Louis EHS Live,Kingdom House Daycare,DAYCARE CENTER,Medium Complexity,20140709,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Sweet Divine,TRUCK - PREP,Low Complexity,20140709,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Nadine's Gin Joint,RESTAURANT,Medium Complexity,20140709,Routine,No,,1,2,0,95
Food,St. Louis EHS Live,Scoops,RESTAURANT,Low Complexity,20140709,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Lakeside Cafe Restaurant,RESTAURANT,Medium Complexity,20140709,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Ray's Diner,CARRYOUT,Medium Complexity,20140709,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Zoo East,CARRYOUT,Medium Complexity,20140709,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Safari Grill Tundra Treats,RESTAURANT,Medium Complexity,20140709,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Ice Cream Oasis,CARRYOUT,Low Complexity,20140709,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,River Camp Cafe Zoo West,RESTAURANT,Medium Complexity,20140709,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Hippo Hideaway,CARRYOUT,Low Complexity,20140709,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,St Louis Zoo Carousel Cafe,RESTAURANT,Medium Complexity,20140709,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Landry's Seafood House,RESTAURANT,High Complexity,20140709,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Wing Zone,RESTAURANT,Medium Complexity,20140709,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Bus Loop Burgers,CARRYOUT,Medium Complexity,20140709,Re-inspection,No,,0,3,3,98
Food,St. Louis EHS Live,Treat America @Slcc,RESTAURANT,High Complexity,20140709,Routine,No,,0,1,1,99
Food,St. Louis EHS Live,White Castle #23,RESTAURANT,Medium Complexity,20140709,Routine,No,,0,0,0,100
